SessionID,ConceptA,ConceptB,xConceptA,yConceptB,xConceptB,yConceptB,Distance,NearestDistance,QstNr,QstDuration,ConceptClicksPerTest,RelativeDistance,NearestRelativeDistance
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Laub,507.0,72.0,712.0,77.0,205.0609665440988,105.0,6.0,15565.0,5.0,0.40165049249409457,0.27138306969382453
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Laub,351.0,415.0,712.0,77.0,494.53513525330027,366.9945503682582,6.0,15565.0,5.0,0.9686401267761794,0.9485343584746935
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Baum,396.0,478.0,613.0,76.0,456.8292897790158,342.5974313972596,6.0,15565.0,5.0,0.8947861327182918,0.8854775485886454
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Baum,507.0,72.0,613.0,76.0,106.07544484940895,6.0,6.0,15565.0,5.0,0.20776872060696605,0.015507603982504259
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Baum,351.0,415.0,613.0,76.0,428.4448622635123,305.49140740780257,6.0,15565.0,5.0,0.8391898898891466,0.789573294356345
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Lehrer,507.0,72.0,396.0,478.0,420.9002257067582,326.18553002854065,6.0,15565.0,5.0,0.824412299400917,0.8430593374176433
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Lehrer,351.0,415.0,396.0,478.0,77.42092740338364,0.0,6.0,15565.0,5.0,0.15164345582186306,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Ast,351.0,415.0,507.0,72.0,376.80897016923575,268.895890634275,6.0,15565.0,5.0,0.7380512780920643,0.6949884974131855
6a9d3a16-98f4-498c-aae4-6d7375267892,Laub,Ast,613.0,50.0,693.0,47.0,80.05623023850174,0.0,7.0,18242.0,5.0,0.12547243273471884,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Ast,396.0,366.0,693.0,47.0,435.85548063549686,309.7256850827842,7.0,18242.0,5.0,0.683117944889125,0.5756982994103795
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Ast,311.0,171.0,693.0,47.0,401.62171256046406,285.41198292993937,7.0,18242.0,5.0,0.6294632305807722,0.5305055444794412
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Ast,55.0,40.0,693.0,47.0,638.0384000983013,538.0,7.0,18242.0,5.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Laub,396.0,366.0,613.0,50.0,383.3340579703296,263.41032629720496,7.0,18242.0,5.0,0.6008009203071007,0.48961027192789025
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Laub,311.0,171.0,613.0,50.0,325.33828548143543,206.11889772653063,7.0,18242.0,5.0,0.5099039265212113,0.38312062774448075
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Laub,55.0,40.0,613.0,50.0,558.0895985413094,458.0,7.0,18242.0,5.0,0.8746959406445218,0.8513011152416357
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Lehrer,311.0,171.0,396.0,366.0,212.72047386182646,114.99999999999999,7.0,18242.0,5.0,0.33339760401419893,0.21375464684014867
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Lehrer,55.0,40.0,396.0,366.0,471.7594726128984,344.379151517626,7.0,18242.0,5.0,0.739390407442899,0.6401099470587843
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Erde,55.0,40.0,311.0,171.0,287.5708608325955,164.12495239907915,7.0,18242.0,5.0,0.45071089888679117,0.30506496728453375
6a9d3a16-98f4-498c-aae4-6d7375267892,Erde,Baum,307.0,387.0,556.0,87.0,389.8730562631893,265.7084868798887,8.0,16490.0,5.0,0.7650955545735845,0.6690850373923888
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Baum,795.0,328.0,556.0,87.0,339.4142012350102,212.7016690108472,8.0,16490.0,5.0,0.6660739754961337,0.5356076722828907
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Baum,477.0,84.0,556.0,87.0,79.05694150420949,0.0,8.0,16490.0,5.0,0.1551430998663898,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Baum,802.0,266.0,556.0,87.0,304.2318195061128,176.40011337864837,8.0,16490.0,5.0,0.5970312872988786,0.44419611071485093
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Erde,795.0,328.0,307.0,387.0,491.553659329274,388.0,8.0,16490.0,5.0,0.964635830933964,0.9770293661173085
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Erde,477.0,84.0,307.0,387.0,347.4320077367657,233.72847494475295,8.0,16490.0,5.0,0.6818082972538887,0.588555628141333
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Erde,802.0,266.0,307.0,387.0,509.5743321636207,397.12214745591814,8.0,16490.0,5.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Lehrer,477.0,84.0,795.0,328.0,400.8241509689754,272.80029325497435,8.0,16490.0,5.0,0.7865862263256101,0.6869430350400089
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Lehrer,802.0,266.0,795.0,328.0,62.39390995922599,0.0,8.0,16490.0,5.0,0.12244319625422527,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Fahrrad,Ast,802.0,266.0,477.0,84.0,372.4902683292545,247.04048251248216,8.0,16490.0,5.0,0.7309831850197088,0.6220768196765064
6a9d3a16-98f4-498c-aae4-6d7375267892,Ast,Fahrrad,447.0,321.0,386.0,45.0,282.66057383370605,196.0,9.0,22067.0,6.0,0.7929774014039841,0.8432935554912429
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Fahrrad,381.0,310.0,386.0,45.0,265.04716561397146,185.0,9.0,22067.0,6.0,0.7435646570282165,0.795965855948367
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Fahrrad,300.0,57.0,386.0,45.0,86.83317338436964,0.0,9.0,22067.0,6.0,0.24360222316151034,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Infrastruktur,Fahrrad,219.0,47.0,386.0,45.0,167.01197561851666,67.0,9.0,22067.0,6.0,0.46853623989043347,0.2882687153975167
6a9d3a16-98f4-498c-aae4-6d7375267892,Photosynthese,Ast,381.0,310.0,447.0,321.0,66.91038783328041,0.0,9.0,22067.0,6.0,0.18771073995690185,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Ast,300.0,57.0,447.0,321.0,302.1671722738921,189.90787240133042,9.0,22067.0,6.0,0.8477013111857211,0.8170820659851796
6a9d3a16-98f4-498c-aae4-6d7375267892,Infrastruktur,Ast,219.0,47.0,447.0,321.0,356.4547657136877,232.42202993692314,9.0,22067.0,6.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Photosynthese,300.0,57.0,381.0,310.0,265.6501458685841,173.0,9.0,22067.0,6.0,0.7452562608798451,0.7443356382652296
6a9d3a16-98f4-498c-aae4-6d7375267892,Infrastruktur,Photosynthese,219.0,47.0,381.0,310.0,308.8899480397509,193.2174940319846,9.0,22067.0,6.0,0.86656142027249,0.8313217730884708
6a9d3a16-98f4-498c-aae4-6d7375267892,Infrastruktur,Schule,219.0,47.0,300.0,57.0,81.61494961096282,0.0,9.0,22067.0,6.0,0.22896299183307242,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Schule,Baum,508.0,382.0,555.0,45.0,340.26166401756166,257.0,10.0,16154.0,5.0,0.7385414071621792,0.7725559494332427
6a9d3a16-98f4-498c-aae4-6d7375267892,Infrastruktur,Baum,197.0,335.0,555.0,45.0,460.7211738134031,332.66199061509866,10.0,16154.0,5.0,1.0,1.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Baum,474.0,320.0,555.0,45.0,286.6810073932349,195.0,10.0,16154.0,5.0,0.6222440462641808,0.5861805842003203
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Baum,491.0,246.0,555.0,45.0,210.94312029549576,121.0,10.0,16154.0,5.0,0.4578541909622108,0.36373256763199363
6a9d3a16-98f4-498c-aae4-6d7375267892,Infrastruktur,Schule,197.0,335.0,508.0,382.0,314.5313974788527,211.0,10.0,16154.0,5.0,0.6826936015887154,0.6342774526475261
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Schule,474.0,320.0,508.0,382.0,70.71067811865476,0.0,10.0,16154.0,5.0,0.15347824701300428,0.0
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Schule,491.0,246.0,508.0,382.0,137.05838172107534,56.00000000000001,10.0,16154.0,5.0,0.2974866134035885,0.1683390395652202
6a9d3a16-98f4-498c-aae4-6d7375267892,Lehrer,Infrastruktur,474.0,320.0,197.0,335.0,277.4058398808504,177.0,10.0,16154.0,5.0,0.6021122007151395,0.5320716071972138
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Infrastruktur,491.0,246.0,197.0,335.0,307.17584540455,194.20865068271289,10.0,16154.0,5.0,0.6667283008984506,0.5838017451997363
6a9d3a16-98f4-498c-aae4-6d7375267892,Physik,Lehrer,491.0,246.0,474.0,320.0,75.92759709091287,0.0,10.0,16154.0,5.0,0.16480162277426463,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Erde,Ast,635.0,228.0,347.0,142.0,300.5661324900063,188.09572031282372,0.0,34799.0,9.0,0.798765229031933,0.7304316385937735
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Ast,560.0,97.0,347.0,142.0,217.70163067832084,113.0,0.0,34799.0,9.0,0.57854985672804,0.4388126163839635
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Ast,699.0,9.0,347.0,142.0,376.2884531845217,257.51310646256434,0.0,34799.0,9.0,1.0,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Ast,583.0,5.0,347.0,142.0,272.88275870783775,147.46185947559457,0.0,34799.0,9.0,0.7251956747501455,0.572638268790531
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Erde,560.0,97.0,635.0,228.0,150.95032295427526,51.0,0.0,34799.0,9.0,0.40115587304575967,0.19804817199630212
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Erde,699.0,9.0,635.0,228.0,228.16003155680005,139.0,0.0,34799.0,9.0,0.606343430487665,0.5397783511271763
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Erde,583.0,5.0,635.0,228.0,228.98253208487324,143.0,0.0,34799.0,9.0,0.6085292550090193,0.5553115410876707
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Infrastruktur,699.0,9.0,560.0,97.0,164.51443705644803,39.81205847478876,0.0,34799.0,9.0,0.437202990589176,0.15460206675180005
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Infrastruktur,583.0,5.0,560.0,97.0,94.83142938920619,12.0,0.0,34799.0,9.0,0.2520179096293009,0.04659956988148285
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Physik,583.0,5.0,699.0,9.0,116.06894502837527,16.0,0.0,34799.0,9.0,0.308457365741856,0.062132759841977137
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Baum,Laub,380.0,265.0,384.0,159.0,106.07544484940895,26.0,1.0,23197.0,8.0,0.17763795401835714,0.05450110997760324
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Laub,605.0,84.0,384.0,159.0,233.37951923851415,121.0,1.0,23197.0,8.0,0.39082617439099493,0.2536397810496151
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Laub,46.0,294.0,384.0,159.0,363.9629101982783,244.2723889431632,1.0,23197.0,8.0,0.6095060623877219,0.5120429359339698
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Laub,65.0,228.0,384.0,159.0,326.377082528783,219.0,1.0,23197.0,8.0,0.5465634130613457,0.4590670417344273
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Baum,605.0,84.0,380.0,265.0,288.7663415289254,160.70469812671936,1.0,23197.0,8.0,0.48357904292918247,0.3368686317893024
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Baum,46.0,294.0,380.0,265.0,335.25661813005274,234.0,1.0,23197.0,8.0,0.5614334193958184,0.4905099897984292
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Baum,65.0,228.0,380.0,265.0,317.1655719021218,215.0,1.0,23197.0,8.0,0.5311374687868583,0.4506822555840268
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Infrastruktur,46.0,294.0,605.0,84.0,597.1440362257669,477.05450422357404,1.0,23197.0,8.0,1.0,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Infrastruktur,65.0,228.0,605.0,84.0,558.8702890653609,444.6301834108881,1.0,23197.0,8.0,0.9359053346621125,0.932032250978412
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Lehrer,65.0,228.0,46.0,294.0,68.6804193347711,0.0,1.0,23197.0,8.0,0.11501482920078024,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Ast,245.0,205.0,501.0,100.0,276.6965847277483,157.99050604387594,2.0,16334.0,5.0,0.44279105647093314,0.3032447332895891
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Ast,249.0,168.0,501.0,100.0,261.01340961720723,152.0,2.0,16334.0,5.0,0.417693639085576,0.29174664107485604
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Ast,250.0,263.0,501.0,100.0,299.2824752637548,172.30786401090347,2.0,16334.0,5.0,0.4789347274946118,0.3307252668155537
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Ast,866.0,267.0,501.0,100.0,401.39008458107185,278.91575789115967,2.0,16334.0,5.0,0.6423351404336517,0.5353469441289053
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Schule,249.0,168.0,245.0,205.0,37.21558813185679,0.0,2.0,16334.0,5.0,0.05955523304454951,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Schule,250.0,263.0,245.0,205.0,58.215118311311535,0.0,2.0,16334.0,5.0,0.09316028878711692,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Schule,866.0,267.0,245.0,205.0,624.0873336320807,521.0,2.0,16334.0,5.0,0.9987123262145713,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Physik,250.0,263.0,249.0,168.0,95.00526301210897,15.0,2.0,16334.0,5.0,0.15203469468487404,0.028790786948176585
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Physik,866.0,267.0,249.0,168.0,624.8919906671872,517.3490117899134,2.0,16334.0,5.0,1.0,0.9929923450862063
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Photosynthese,866.0,267.0,250.0,263.0,616.0129868760885,516.0,2.0,16334.0,5.0,0.985791138430789,0.9904030710172744
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Ast,Physik,184.0,480.0,363.0,197.0,334.858178935501,217.83020910791964,3.0,27923.0,10.0,0.7216167809292909,0.611795724192805
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Physik,368.0,54.0,363.0,197.0,143.0873858870865,63.0,3.0,27923.0,10.0,0.3083522078620485,0.17694116340425167
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Physik,368.0,145.0,363.0,197.0,52.23983154643591,0.0,3.0,27923.0,10.0,0.11257643219784867,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Physik,147.0,90.0,363.0,197.0,241.04978738841484,119.10079764636339,3.0,27923.0,10.0,0.5194604240275182,0.3345052967924111
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Ast,368.0,54.0,184.0,480.0,464.03879148191913,356.0505582076793,3.0,27923.0,10.0,1.0,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Ast,368.0,145.0,184.0,480.0,382.2054421381255,268.47904946196456,3.0,27923.0,10.0,0.8236497662567026,0.7540475454201212
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Ast,147.0,90.0,184.0,480.0,391.7511965520973,310.0,3.0,27923.0,10.0,0.8442207930527325,0.8706628675447304
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Photosynthese,368.0,145.0,368.0,54.0,91.0,11.0,3.0,27923.0,10.0,0.1961042948788598,0.030894488848361403
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Photosynthese,147.0,90.0,368.0,54.0,223.91292950609173,121.0,3.0,27923.0,10.0,0.48253062807749403,0.33983937733197545
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Lehrer,147.0,90.0,368.0,145.0,227.74108105478027,121.0,3.0,27923.0,10.0,0.49078026500216415,0.33983937733197545
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Laub,Schule,66.0,260.0,368.0,122.0,332.03614261101154,210.16184239771025,4.0,26004.0,8.0,0.6300212511749944,0.4921823006972137
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Schule,593.0,255.0,368.0,122.0,261.36947029062134,135.77186748365804,4.0,26004.0,8.0,0.4959349286392468,0.3179669027720329
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Erde,Schule,182.0,368.0,368.0,122.0,308.40233462151355,186.9545399288287,4.0,26004.0,8.0,0.5851773339963249,0.4378326462033459
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Schule,376.0,96.0,368.0,122.0,27.202941017470888,0.0,4.0,26004.0,8.0,0.051616160821217213,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Fahrrad,Laub,593.0,255.0,66.0,260.0,527.0237186313344,427.0,4.0,26004.0,8.0,1.0,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Erde,Laub,182.0,368.0,66.0,260.0,158.4929020492716,32.2490309931942,4.0,26004.0,8.0,0.30073200967287234,0.0755246627475274
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Laub,376.0,96.0,66.0,260.0,350.70785562915466,226.17692189964916,4.0,26004.0,8.0,0.6654498521241757,0.529688341685361
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Erde,Fahrrad,182.0,368.0,593.0,255.0,426.2510997053263,312.7459032505462,4.0,26004.0,8.0,0.8087892150514369,0.7324260029286795
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Fahrrad,376.0,96.0,593.0,255.0,269.0167281044062,141.1736519326464,4.0,26004.0,8.0,0.510445201219852,0.3306174518328956
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Erde,376.0,96.0,182.0,368.0,334.0957946457872,213.7755832643195,4.0,26004.0,8.0,0.6339293334148688,0.5006453940616381
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Erde,Infrastruktur,285.0,13.0,426.0,74.0,153.62942426501507,41.0,5.0,55394.0,8.0,0.3864160630140352,0.14988479971205182
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Laub,Infrastruktur,71.0,253.0,426.0,74.0,397.57515012887814,273.5434152013168,5.0,55394.0,8.0,1.0,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Baum,Infrastruktur,73.0,218.0,426.0,74.0,381.24139334547607,260.969346858975,5.0,55394.0,8.0,0.9589165550761729,0.9540326410961572
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Infrastruktur,65.0,127.0,426.0,74.0,364.8698398059231,261.0,5.0,55394.0,8.0,0.9177380419466526,0.9541447006059884
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Laub,Erde,71.0,253.0,285.0,13.0,321.55248405198176,196.45864704817652,5.0,55394.0,8.0,0.8087841605486338,0.718199145476015
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Baum,Erde,73.0,218.0,285.0,13.0,294.9050694715165,167.83622970026465,5.0,55394.0,8.0,0.741759311103624,0.6135634066597583
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Erde,65.0,127.0,285.0,13.0,247.78216239269526,124.72369462135092,5.0,55394.0,8.0,0.623233525315589,0.4559557557967877
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Baum,Laub,73.0,218.0,71.0,253.0,35.05709628591621,0.0,5.0,55394.0,8.0,0.08817728239441545,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Laub,65.0,127.0,71.0,253.0,126.14277624977183,46.0,5.0,55394.0,8.0,0.3172803335643119,0.16816343382327764
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Baum,65.0,127.0,73.0,218.0,91.35097153287424,11.0,5.0,55394.0,8.0,0.22977032519075166,0.04021299504469683
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Ast,Baum,86.0,198.0,89.0,177.0,21.213203435596427,0.0,6.0,33191.0,7.0,0.0598331783249748,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Baum,402.0,89.0,89.0,177.0,325.13535642867265,213.15018179677915,6.0,33191.0,7.0,0.9170647809046503,0.9107152764711437
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Laub,Baum,149.0,203.0,89.0,177.0,65.39113089708727,0.0,6.0,33191.0,7.0,0.18443980927801756,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Baum,413.0,61.0,89.0,177.0,344.13950659579905,226.87441459979573,6.0,33191.0,7.0,0.9706671851486137,0.9693540651702319
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Ast,402.0,89.0,86.0,198.0,334.2708482652952,217.9380645963435,6.0,33191.0,7.0,0.9428320118561889,0.9311722048713923
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Laub,Ast,149.0,203.0,86.0,198.0,63.198101237299845,0.0,6.0,33191.0,7.0,0.1782542307959937,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Ast,413.0,61.0,86.0,198.0,354.53913747286066,234.04700382615454,6.0,33191.0,7.0,1.0,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Laub,Lehrer,149.0,203.0,402.0,89.0,277.49774773860776,156.7322557739791,6.0,33191.0,7.0,0.7826999008250527,0.6696614492463091
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Lehrer,413.0,61.0,402.0,89.0,30.083217912982647,0.0,6.0,33191.0,7.0,0.08485161363965202,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Laub,413.0,61.0,149.0,203.0,299.7665758552811,175.32826355154492,6.0,33191.0,7.0,0.8455105351471321,0.7491156079134227
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Ast,Laub,305.0,202.0,311.0,146.0,56.32051136131489,0.0,7.0,31774.0,8.0,0.11144691376666148,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Laub,545.0,59.0,311.0,146.0,249.64975465639858,134.18271125595876,7.0,31774.0,8.0,0.4940064286804494,0.3313153364344661
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Laub,450.0,56.0,311.0,146.0,165.59287424282482,40.26164427839479,7.0,31774.0,8.0,0.3276748440318646,0.09941146735406121
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Laub,40.0,40.0,311.0,146.0,290.9931270666027,172.96531444194238,7.0,31774.0,8.0,0.5758166102369299,0.4270748504739318
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Physik,Ast,545.0,59.0,305.0,202.0,279.3725111745964,153.52198539622916,7.0,31774.0,8.0,0.5528217590552078,0.37906663060797324
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Ast,450.0,56.0,305.0,202.0,205.7692882818036,79.88116173416608,7.0,31774.0,8.0,0.40717585072782403,0.197237436380657
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Ast,40.0,40.0,305.0,202.0,310.5945910668761,184.25254408012933,7.0,31774.0,8.0,0.6146039474847106,0.4549445532842699
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Physik,450.0,56.0,545.0,59.0,95.04735661763561,0.0,7.0,31774.0,8.0,0.18807951669257453,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Physik,40.0,40.0,545.0,59.0,505.35729934374154,405.0,7.0,31774.0,8.0,1.0,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Photosynthese,40.0,40.0,450.0,56.0,410.31207635164725,310.0,7.0,31774.0,8.0,0.8119247053213235,0.7654320987654321
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Baum,Ast,459.0,204.0,384.0,208.0,75.1065909225016,0.0,8.0,26117.0,8.0,0.2277254178310082,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Ast,472.0,93.0,384.0,208.0,144.80676779764127,35.0,8.0,26117.0,8.0,0.4390584274488236,0.15486725663716813
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Ast,307.0,322.0,384.0,208.0,137.56816492197603,34.0,8.0,26117.0,8.0,0.41711076820711324,0.1504424778761062
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Ast,146.0,143.0,384.0,208.0,246.71643642043796,138.0,8.0,26117.0,8.0,0.7480515741633701,0.6106194690265486
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Photosynthese,Baum,472.0,93.0,459.0,204.0,111.75866856758807,31.0,8.0,26117.0,8.0,0.338855607519877,0.13716814159292035
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Baum,307.0,322.0,459.0,204.0,192.4266093865399,64.40496875241847,8.0,26117.0,8.0,0.5834432036673042,0.2849777378425596
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Baum,146.0,143.0,459.0,204.0,318.88869531546584,213.0,8.0,26117.0,8.0,0.9668800100011353,0.9424778761061947
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Lehrer,Photosynthese,307.0,322.0,472.0,93.0,282.25166075685013,162.5607578722491,8.0,26117.0,8.0,0.8557954313979242,0.7192953888152614
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Photosynthese,146.0,143.0,472.0,93.0,329.81206769916713,226.0,8.0,26117.0,8.0,1.0,1.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Infrastruktur,Lehrer,146.0,143.0,307.0,322.0,240.75298544358697,116.2841347734075,8.0,26117.0,8.0,0.7299702134100987,0.5145315697938385
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Ast,Laub,505.0,75.0,476.0,148.0,78.54934754662193,0.0,9.0,19580.0,5.0,0.18396489390309034,0.0
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Schule,Laub,115.0,190.0,476.0,148.0,363.4350010662154,261.0,9.0,19580.0,5.0,0.8511755157753844,0.8654348517526894
7720a94f-bd0b-43f5-b9bf-4c2c6cbc5049,Baum,Laub,503.0,31.0,476.0,148.0,120.07497657713701,37.0,9.0,19580.0,5.0,0.28121914460611,0.12268616672356134
